name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;917;0;523;3075;1703;3075;1511;0
header;115;198;115;236;1703;236;1703;198
A;940;415;940;415;941;415;941;415
A;941;541;941;543;945;543;945;541
B;954;645;954;664;968;664;968;645
A;1012;719;1012;726;1017;726;1017;719
B;883;871;883;897;902;897;902;871
A;1142;1039;1142;1050;1150;1050;1150;1039
A;1305;1221;1305;1233;1313;1233;1313;1221
A;856;1478;856;1491;865;1491;865;1478
A;760;1529;760;1536;768;1536;768;1529
C;881;1565;881;1593;901;1593;901;1565
A;1210;1651;1210;1653;1212;1653;1212;1651
A;1165;1862;1165;1874;1171;1874;1171;1862
D;878;2232;878;2261;903;2261;903;2232
A;900;2325;900;2331;904;2331;904;2325
A;1175;2366;1175;2377;1182;2377;1182;2366
B;1298;2743;1298;2769;1315;2769;1315;2743
B;1238;2812;1238;2837;1253;2837;1253;2812
A;545;2928;545;2928;546;2928;546;2928
