name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;721;0;1002;3113;1457;3113;1503;0
header;241;143;241;176;1869;176;1869;143
A;1038;205;1038;231;1058;231;1058;205
A;1012;268;1012;280;1019;280;1019;268
A;948;336;948;338;950;338;950;336
A;1013;772;1013;782;1020;782;1020;772
B;1040;880;1040;906;1060;906;1060;880
A;1194;1140;1194;1152;1201;1152;1201;1140
A;1221;1312;1221;1327;1229;1327;1229;1312
A;1112;1495;1112;1510;1120;1510;1120;1495
C;1035;1502;1035;1530;1056;1530;1056;1502
A;1046;1743;1046;1748;1048;1748;1048;1743
A;1203;1774;1203;1779;1209;1779;1209;1774
A;934;2015;934;2025;941;2025;941;2015
A;1047;2174;1047;2176;1049;2176;1049;2174
D;1039;2190;1039;2216;1064;2216;1064;2190
A;1016;2504;1016;2510;1024;2510;1024;2504
