name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;225;0;271;3069;1001;3069;1024;0
header;183;129;183;168;1809;168;1809;129
A;983;190;983;219;1005;219;1005;190
A;410;200;410;200;410;200;410;200
A;839;396;839;408;846;408;846;396
B;620;614;620;633;634;633;634;614
B;981;866;981;894;1003;894;1003;866
B;463;1022;463;1041;476;1041;476;1022
C;978;1537;978;1569;1002;1569;1002;1537
A;345;1681;345;1692;352;1692;352;1681
A;511;1681;511;1694;518;1694;518;1681
A;952;1819;952;1831;959;1831;959;1819
B;815;2039;815;2059;849;2059;849;2039
D;973;2204;973;2233;996;2233;996;2204
B;467;2270;467;2289;482;2289;482;2270
A;938;2738;938;2756;951;2756;951;2738
A;834;2840;834;2840;834;2840;834;2840
A;955;2936;955;2936;955;2936;955;2936
