name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;278;0;370;3073;1074;3073;1097;0
header;198;139;198;173;1835;173;1835;139
A;1019;199;1019;225;1040;225;1040;199
A;826;324;826;324;826;324;826;324
A;988;535;988;539;994;539;994;535
A;789;556;789;562;796;562;796;556
A;1046;654;1046;680;1059;680;1059;654
B;1004;889;1004;915;1029;915;1029;889
C;1001;1563;1001;1592;1025;1592;1025;1563
A;377;1708;377;1708;377;1708;377;1708
A;621;2146;621;2158;628;2158;628;2146
D;1009;2233;1009;2261;1029;2261;1029;2233
A;364;2759;364;2760;364;2760;364;2759
A;431;2950;431;2950;432;2950;432;2950
A;610;2952;610;2955;615;2955;615;2952
A;642;2955;642;2955;645;2955;645;2955
A;680;2970;680;2972;682;2972;682;2970
