name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;257;0;347;3123;1149;3123;1102;0
header;258;121;258;161;1880;161;1880;121
A;486;104;486;109;490;109;490;104
A;535;106;535;111;540;111;540;106
A;883;165;883;166;883;166;883;165
A;1056;185;1056;208;1075;208;1075;185
A;304;344;304;355;311;355;311;344
A;883;494;883;495;884;495;884;494
A;525;546;525;546;525;546;525;546
B;1056;847;1056;874;1077;874;1077;847
A;583;1003;583;1004;583;1004;583;1003
A;787;1139;787;1139;787;1139;787;1139
A;449;1190;449;1191;449;1191;449;1190
D;312;1315;312;1327;320;1327;320;1315
A;946;1420;946;1422;946;1422;946;1420
A;304;1422;304;1424;304;1424;304;1422
C;1055;1513;1055;1542;1077;1542;1077;1513
A;683;1602;683;1605;685;1605;685;1602
A;935;1604;935;1604;936;1604;936;1604
A;440;1751;440;1783;462;1783;462;1751
A;364;1979;364;1979;365;1979;365;1979
B;1035;2046;1035;2059;1043;2059;1043;2046
A;413;2067;413;2067;413;2067;413;2067
D;1061;2188;1061;2216;1084;2216;1084;2188
B;1032;2401;1032;2420;1047;2420;1047;2401
D;581;2494;581;2511;590;2511;590;2494
A;1107;2632;1107;2648;1115;2648;1115;2632
A;344;2762;344;2788;354;2788;354;2762
A;557;2764;557;2768;560;2768;560;2764
A;568;2992;568;2992;568;2992;568;2992
